"ID","firstname","lastname","player","playerURL","team","position","injury","status","date"
"1292","Kamar","Baldwin","Kamar Baldwin","/euro/player/kamar-baldwin-1292","BAY","G","Thigh","Game Time Decision",2026-02-24
"1378","Jilson","Bango","Jilson Bango","/euro/player/jilson-bango-1378","FBB","C","Knee","OUT",2026-02-24
"1403","Davis","Bertans","Davis Bertans","/euro/player/davis-bertans-1403","DUB","F","Calf","Game Time Decision",2026-02-24
"708","Lorenzo","Brown","Lorenzo Brown","/euro/player/lorenzo-brown-708","EA7","G","Not Injury Related","OUT",2026-02-24
"1118","Arnas","Butkevicius","Arnas Butkevicius","/euro/player/arnas-butkevicius-1118","ZAL","F","Foot","OUT",2026-02-24
"998","Isaiah","Canaan","Isaiah Canaan","/euro/player/isaiah-canaan-998","CZV","G","Knee","OUT",2026-02-24
"1068","Tyson","Carter","Tyson Carter","/euro/player/tyson-carter-1068","CZV","G","Chest","OUT",2026-02-24
"1314","Ousmane","Diop","Ousmane Diop","/euro/player/ousmane-diop-1314","EA7","C","Thigh","OUT",2026-02-24
"1208","Khalifa","Diop","Khalifa Diop","/euro/player/khalifa-diop-1208","BKN","C","Knee","OUT",2026-02-24
"1531","Amit","Ebo","Amit Ebo","/euro/player/amit-ebo-1531","MTA","G","Not Injury Related","Game Time Decision",2026-02-24
"1530","Kessler","Edwards","Kessler Edwards","/euro/player/kessler-edwards-1530","HTA","F","Not Injury Related","Game Time Decision",2026-02-24
"1504","Boogie","Ellis","Boogie Ellis","/euro/player/boogie-ellis-1504","DUB","G","Hamstring","Game Time Decision",2026-02-24
"548","Tyler","Ennis","Tyler Ennis","/euro/player/tyler-ennis-548","HTA","G","Achilles","OUT",2026-02-24
"972","Keenan","Evans","Keenan Evans","/euro/player/keenan-evans-972","OLY","G","Achilles","OUT",2026-02-24
"859","Moustapha","Fall","Moustapha Fall","/euro/player/moustapha-fall-859","OLY","C","Knee","OUT",2026-02-24
"1436","Tomer","Ginat","Tomer Ginat","/euro/player/tomer-ginat-1436","HTA","F","Knee","OUT",2026-02-24
"287","Daniel","Hackett","Daniel Hackett","/euro/player/daniel-hackett-287","VIR","G","Leg","OUT",2026-02-24
