"ID","firstname","lastname","player","playerURL","team","position","injury","status","date"
"1198","Braian","Angola","Braian Angola","/euro/player/braian-angola-1198","ASV","F","Not Injury Related","Game Time Decision",2026-01-22
"1292","Kamar","Baldwin","Kamar Baldwin","/euro/player/kamar-baldwin-1292","BAY","G","Thigh","OUT",2026-01-22
"684","Wade","Baldwin IV","Wade Baldwin IV","/euro/player/wade-baldwin-iv-684","FBB","G","Undisclosed","Game Time Decision",2026-01-22
"1378","Jilson","Bango","Jilson Bango","/euro/player/jilson-bango-1378","FBB","C","Knee","OUT",2026-01-22
"1403","Davis","Bertans","Davis Bertans","/euro/player/davis-bertans-1403","DUB","F","Calf","OUT",2026-01-22
"560","Joel","Bolomboy","Joel Bolomboy","/euro/player/joel-bolomboy-560","CZV","C","Undisclosed","Game Time Decision",2026-01-22
"1430","Brandon","Boston","Brandon Boston","/euro/player/brandon-boston-1430","FBB","G","Undisclosed","Game Time Decision",2026-01-22
"1260","Bruno","Caboclo","Bruno Caboclo","/euro/player/bruno-caboclo-1260","DUB","C","Back","OUT",2026-01-22
"998","Isaiah","Canaan","Isaiah Canaan","/euro/player/isaiah-canaan-998","CZV","G","Knee","OUT",2026-01-22
"1068","Tyson","Carter","Tyson Carter","/euro/player/tyson-carter-1068","CZV","G","Chest","OUT",2026-01-22
"323","Will","Clyburn","Will Clyburn","/euro/player/will-clyburn-323","BAR","F","Hamstring","OUT",2026-01-22
"1111","Bonzie","Colson","Bonzie Colson","/euro/player/bonzie-colson-1111","FBB","F","Knee","OUT",2026-01-22
"1471","Aliou","Diarra","Aliou Diarra","/euro/player/aliou-diarra-1471","VIR","C","Ankle","OUT",2026-01-22
"381","John","DiBartolomeo","John DiBartolomeo","/euro/player/john-dibartolomeo-381","MTA","G","Groin","OUT",2026-01-22
"1314","Ousmane","Diop","Ousmane Diop","/euro/player/ousmane-diop-1314","EA7","C","Knee","OUT",2026-01-22
"1504","Boogie","Ellis","Boogie Ellis","/euro/player/boogie-ellis-1504","DUB","G","Hamstring","OUT",2026-01-22
"548","Tyler","Ennis","Tyler Ennis","/euro/player/tyler-ennis-548","HTA","G","Achilles","OUT",2026-01-22
"972","Keenan","Evans","Keenan Evans","/euro/player/keenan-evans-972","OLY","G","Leg","OUT",2026-01-22
"859","Moustapha","Fall","Moustapha Fall","/euro/player/moustapha-fall-859","OLY","C","Knee","OUT",2026-01-22
"1457","Mouhamed","Faye","Mouhamed Faye","/euro/player/mouhamed-faye-1457","PBB","C","Foot","Game Time Decision",2026-01-22
"1528","Francesco","Ferrari","Francesco Ferrari","/euro/player/francesco-ferrari-1528","VIR","F","Undisclosed","OUT",2026-01-22
"1518","Zach","Hankins","Zach Hankins","/euro/player/zach-hankins-1518","MTA","C","Ankle","OUT",2026-01-22
"297","Elias","Harris","Elias Harris","/euro/player/elias-harris-297","BAY","C","Knee","OUT",2026-01-22
"1139","Markus","Howard","Markus Howard","/euro/player/markus-howard-1139","BKN","G","Thigh","Game Time Decision",2026-01-22
"1107","Mam","Jaiteh","Mam Jaiteh","/euro/player/mam-jaiteh-1107","DUB","C","Achilles","OUT",2026-01-22
"656","Rokas","Jokubaitis","Rokas Jokubaitis","/euro/player/rokas-jokubaitis-656","BAY","G","Knee","OUT",2026-01-22
"1339","Carlik","Jones","Carlik Jones","/euro/player/carlik-jones-1339","PAR","G","Foot","OUT",2026-01-22
"1517","Cory","Joseph","Cory Joseph","/euro/player/cory-joseph-1517","ASM","G","Not Injury Related","OUT",2026-01-22
"594","Stefan","Jovic","Stefan Jovic","/euro/player/stefan-jovic-594","BAY","G","Head","OUT",2026-01-22
"1423","Kosta","Kondic","Kosta Kondic","/euro/player/kosta-kondic-1423","DUB","G","Groin","OUT",2026-01-22
"557","Shane","Larkin","Shane Larkin","/euro/player/shane-larkin-557","EFS","G","Groin","OUT",2026-01-22
"314","Mathias","Lessort","Mathias Lessort","/euro/player/mathias-lessort-314","PAO","C","Ankle","OUT",2026-01-22
"525","Jordan","Loyd","Jordan Loyd","/euro/player/jordan-loyd-525","EFS","G","Foot","OUT",2026-01-22
"1138","Yoan","Makoundou","Yoan Makoundou","/euro/player/yoan-makoundou-1138","ASM","C","Hip","OUT",2026-01-22
"767","Theo","Maledon","Theo Maledon","/euro/player/theo-maledon-767","RMB","G","Undisclosed","Game Time Decision",2026-01-22
"689","Vanja","Marinkovic","Vanja Marinkovic","/euro/player/vanja-marinkovic-689","PAR","F","Illness","Game Time Decision",2026-01-22
"1402","Nate","Mason","Nate Mason","/euro/player/nate-mason-1402","DUB","G","Back","OUT",2026-01-22
"1334","David","McCormack","David McCormack","/euro/player/david-mccormack-1334","BAY","C","Undisclosed","OUT",2026-01-22
"1459","Shake","Milton","Shake Milton","/euro/player/shake-milton-1459","PAR","G","Hand","OUT",2026-01-22
"394","Nikola","Milutinov","Nikola Milutinov","/euro/player/nikola-milutinov-394","OLY","C","Head","OUT",2026-01-22
"418","Konstantinos","Mitoglou","Konstantinos Mitoglou","/euro/player/konstantinos-mitoglou-418","PAO","F","Hamstring","OUT",2026-01-22
"1456","Jeremy","Morgan","Jeremy Morgan","/euro/player/jeremy-morgan-1456","PBB","F","Undisclosed","OUT",2026-01-22
"1519","Monte","Morris","Monte Morris","/euro/player/monte-morris-1519","OLY","G","Knee","OUT",2026-01-22
"805","Mario","Nakic","Mario Nakic","/euro/player/mario-nakic-805","PAR","F","Knee","OUT",2026-01-22
"1474","Markquis","Nowell","Markquis Nowell","/euro/player/markquis-nowell-1474","BKN","G","Knee","Game Time Decision",2026-01-22
"1313","Frank","Ntilikina","Frank Ntilikina","/euro/player/frank-ntilikina-1313","OLY","G","Ankle","OUT",2026-01-22
"920","Juan","Nunez","Juan Nunez","/euro/player/juan-nunez-920","BAR","G","Knee","OUT",2026-01-22
"1261","Kendrick","Nunn","Kendrick Nunn","/euro/player/kendrick-nunn-1261","PAO","G","Ankle","OUT",2026-01-22
"1344","Cedi","Osman","Cedi Osman","/euro/player/cedi-osman-1344","PAO","F","Calf","OUT",2026-01-22
"550","Georgios","Papagiannis","Georgios Papagiannis","/euro/player/georgios-papagiannis-550","EFS","C","Knee","OUT",2026-01-22
"1239","Jabari","Parker","Jabari Parker","/euro/player/jabari-parker-1239","PAR","F","Foot","OUT",2026-01-22
"1286","Uros","Plavsic","Uros Plavsic","/euro/player/uros-plavsic-1286","CZV","C","Shoulder","OUT",2026-01-22
"281","Vincent","Poirier","Vincent Poirier","/euro/player/vincent-poirier-281","EFS","C","Knee","OUT",2026-01-22
"1110","Jasiel","Rivero","Jasiel Rivero","/euro/player/jasiel-rivero-1110","CZV","C","Foot","OUT",2026-01-22
"613","Tadas","Sedekerskis","Tadas Sedekerskis","/euro/player/tadas-sedekerskis-613","BKN","F","Ankle","OUT",2026-01-22
"1206","Nate","Sestina","Nate Sestina","/euro/player/nate-sestina-1206","EA7","F","Triceps","OUT",2026-01-22
"1526","Chris","Silva","Chris Silva","/euro/player/chris-silva-1526","FBB","C","Quadriceps","OUT",2026-01-22
"1098","Alen","Smailagic","Alen Smailagic","/euro/player/alen-smailagic-1098","VIR","F","Abdomen","OUT",2026-01-22
"1113","Stefano","Tonut","Stefano Tonut","/euro/player/stefano-tonut-1113","EA7","G","Illness","OUT",2026-01-22
"1475","Leonardo","Tote","Leonardo Tote","/euro/player/leonardo-tote-1475","EA7","C","Illness","OUT",2026-01-22
